,Current Kills,Current Deaths,Health,Map Name,Weapon Name,Weapon Clip Size,Current Ammo,Player Team Score,Enemy Team Score,Timestamp,SessionID
276,11,15,100,de_mirage,weapon_ak47,30,30,8,11,2021-01-09 17:51:47.280000,0
277,11,15,100,de_mirage,weapon_ak47,30,29,8,11,2021-01-09 17:52:24.130000,0
278,11,15,100,de_mirage,weapon_ak47,30,28,8,11,2021-01-09 17:52:24.320000,0
279,11,15,100,de_mirage,weapon_ak47,30,27,8,11,2021-01-09 17:52:24.380000,0
280,11,15,100,de_mirage,weapon_ak47,30,26,8,11,2021-01-09 17:52:24.440000,0
281,11,15,100,de_mirage,weapon_ak47,30,25,8,11,2021-01-09 17:52:24.560000,0
282,11,15,100,de_mirage,weapon_ak47,30,24,8,11,2021-01-09 17:52:24.620000,0
283,12,15,100,de_mirage,weapon_ak47,30,24,8,11,2021-01-09 17:52:24.690000,0
284,12,15,100,de_mirage,weapon_ak47,30,23,8,11,2021-01-09 17:52:24.750000,0
285,12,15,100,de_mirage,weapon_ak47,30,22,8,11,2021-01-09 17:52:24.810000,0
286,12,15,100,de_mirage,weapon_ak47,30,21,8,11,2021-01-09 17:52:24.970000,0
287,12,15,100,de_mirage,weapon_glock,20,20,8,11,2021-01-09 17:52:34.940000,0
288,12,15,100,de_mirage,weapon_ak47,30,20,8,11,2021-01-09 17:52:47.980000,0
289,12,15,100,de_mirage,weapon_ak47,30,19,8,11,2021-01-09 17:52:48.040000,0
290,13,15,100,de_mirage,weapon_ak47,30,18,8,11,2021-01-09 17:52:48.110000,0
291,13,15,100,de_mirage,weapon_ak47,30,16,8,11,2021-01-09 17:52:48.370000,0
292,13,15,100,de_mirage,weapon_glock,20,20,8,11,2021-01-09 17:52:49.120000,0
293,13,15,100,de_mirage,weapon_ak47,30,15,8,11,2021-01-09 17:52:51.230000,0
294,13,15,100,de_mirage,weapon_ak47,30,14,8,11,2021-01-09 17:52:52.030000,0
295,13,15,100,de_mirage,weapon_ak47,30,13,8,11,2021-01-09 17:52:52.220000,0
296,13,15,100,de_mirage,weapon_ak47,30,12,8,11,2021-01-09 17:52:52.470000,0
297,13,15,100,de_mirage,weapon_ak47,30,11,8,11,2021-01-09 17:52:52.720000,0
298,13,15,100,de_mirage,weapon_ak47,30,10,8,11,2021-01-09 17:52:52.970000,0
299,13,15,100,de_mirage,weapon_ak47,30,9,8,11,2021-01-09 17:52:53.150000,0
300,13,15,100,de_mirage,weapon_ak47,30,30,8,11,2021-01-09 17:52:54.420000,0
301,13,15,100,de_mirage,weapon_glock,20,20,8,11,2021-01-09 17:52:59.620000,0
302,13,15,100,de_mirage,weapon_ak47,30,29,8,11,2021-01-09 17:53:00.960000,0
303,13,15,100,de_mirage,weapon_ak47,30,28,8,11,2021-01-09 17:53:01.060000,0
304,13,15,100,de_mirage,weapon_ak47,30,27,8,11,2021-01-09 17:53:01.120000,0
305,13,15,100,de_mirage,weapon_ak47,30,26,8,11,2021-01-09 17:53:01.300000,0
306,13,15,100,de_mirage,weapon_ak47,30,25,8,11,2021-01-09 17:53:01.430000,0
307,13,15,100,de_mirage,weapon_ak47,30,24,8,11,2021-01-09 17:53:01.490000,0
308,13,15,100,de_mirage,weapon_ak47,30,23,8,11,2021-01-09 17:53:01.580000,0
309,13,15,100,de_mirage,weapon_ak47,30,22,8,11,2021-01-09 17:53:01.610000,0
310,13,15,100,de_mirage,weapon_ak47,30,30,8,11,2021-01-09 17:53:04.230000,0
311,13,15,100,de_mirage,weapon_glock,20,20,8,11,2021-01-09 17:53:04.260000,0
312,13,15,100,de_mirage,weapon_ak47,30,29,8,11,2021-01-09 17:53:36.080000,0
313,13,15,100,de_mirage,weapon_ak47,30,28,8,11,2021-01-09 17:53:36.330000,0
314,13,15,100,de_mirage,weapon_ak47,30,27,8,11,2021-01-09 17:53:36.450000,0
315,13,15,100,de_mirage,weapon_glock,20,20,8,11,2021-01-09 17:53:38.730000,0
316,13,15,99,de_mirage,weapon_ak47,30,27,8,11,2021-01-09 17:53:48.080000,0
317,13,15,99,de_mirage,weapon_ak47,30,27,9,11,2021-01-09 17:53:48.510000,0
318,13,15,99,de_mirage,weapon_glock,20,20,9,11,2021-01-09 17:53:48.780000,0
319,13,15,100,de_mirage,weapon_ak47,30,30,9,11,2021-01-09 17:53:53.200000,0
320,13,15,100,de_mirage,weapon_glock,20,20,9,11,2021-01-09 17:53:57.180000,0
321,14,15,100,de_mirage,weapon_ak47,30,29,9,11,2021-01-09 17:55:41.080000,0
322,14,15,100,de_mirage,weapon_ak47,30,28,9,11,2021-01-09 17:55:41.180000,0
323,14,15,100,de_mirage,weapon_ak47,30,27,9,11,2021-01-09 17:55:41.330000,0
324,14,15,100,de_mirage,weapon_ak47,30,26,9,11,2021-01-09 17:55:41.400000,0
325,14,15,100,de_mirage,weapon_ak47,30,25,9,11,2021-01-09 17:55:42.850000,0
326,15,15,100,de_mirage,weapon_ak47,30,24,9,11,2021-01-09 17:55:42.980000,0
327,15,15,100,de_mirage,weapon_ak47,30,23,9,11,2021-01-09 17:55:43.040000,0
328,15,15,100,de_mirage,weapon_ak47,30,22,9,11,2021-01-09 17:55:43.160000,0
329,15,15,100,de_mirage,weapon_glock,20,20,10,11,2021-01-09 17:55:43.290000,0
330,15,15,100,de_mirage,weapon_ak47,30,30,10,11,2021-01-09 17:55:48.560000,0
331,15,15,100,de_mirage,weapon_ak47,30,29,10,11,2021-01-09 17:56:10.020000,0
332,16,15,100,de_mirage,weapon_ak47,30,29,10,11,2021-01-09 17:56:10.050000,0
333,16,15,100,de_mirage,weapon_ak47,30,28,10,11,2021-01-09 17:56:10.080000,0
334,16,15,100,de_mirage,weapon_ak47,30,27,10,11,2021-01-09 17:56:10.200000,0
335,16,15,100,de_mirage,weapon_ak47,30,26,10,11,2021-01-09 17:56:10.320000,0
336,16,15,100,de_mirage,weapon_ak47,30,25,10,11,2021-01-09 17:56:10.380000,0
337,16,15,100,de_mirage,weapon_ak47,30,23,10,11,2021-01-09 17:56:10.630000,0
338,16,15,100,de_mirage,weapon_ak47,30,22,10,11,2021-01-09 17:56:10.750000,0
339,16,15,100,de_mirage,weapon_ak47,30,21,10,11,2021-01-09 17:56:10.870000,0
340,16,15,100,de_mirage,weapon_ak47,30,20,10,11,2021-01-09 17:56:10.940000,0
341,16,15,100,de_mirage,weapon_ak47,30,19,10,11,2021-01-09 17:56:11.000000,0
342,16,15,100,de_mirage,weapon_ak47,30,18,10,11,2021-01-09 17:56:11.060000,0
343,16,15,100,de_mirage,weapon_ak47,30,17,10,11,2021-01-09 17:56:11.240000,0
344,16,15,100,de_mirage,weapon_ak47,30,16,10,11,2021-01-09 17:56:11.870000,0
345,16,15,100,de_mirage,weapon_ak47,30,15,10,11,2021-01-09 17:56:11.930000,0
346,16,15,37,de_mirage,weapon_ak47,30,15,10,11,2021-01-09 17:56:12.050000,0
347,17,15,37,de_mirage,weapon_ak47,30,14,10,11,2021-01-09 17:56:12.080000,0
348,17,15,37,de_mirage,weapon_ak47,30,13,10,11,2021-01-09 17:56:12.240000,0
349,17,15,37,de_mirage,weapon_ak47,30,12,10,11,2021-01-09 17:56:12.360000,0
350,17,15,37,de_mirage,weapon_ak47,30,10,10,11,2021-01-09 17:56:12.480000,0
351,17,15,37,de_mirage,weapon_ak47,30,9,10,11,2021-01-09 17:56:12.800000,0
352,17,15,37,de_mirage,weapon_ak47,30,8,10,11,2021-01-09 17:56:12.930000,0
353,17,15,15,de_mirage,weapon_ak47,30,7,10,11,2021-01-09 17:56:13.050000,0
354,17,15,15,de_mirage,weapon_ak47,30,6,10,11,2021-01-09 17:56:13.110000,0
355,17,15,15,de_mirage,weapon_ak47,30,5,10,11,2021-01-09 17:56:13.300000,0
356,17,16,100,de_mirage,weapon_ak47,30,30,11,11,2021-01-09 17:56:33.350000,0
357,17,16,100,de_mirage,weapon_glock,20,20,11,11,2021-01-09 17:56:36.100000,0
358,17,16,100,de_mirage,weapon_ak47,30,29,11,11,2021-01-09 17:57:05.810000,0
359,17,16,100,de_mirage,weapon_ak47,30,28,11,11,2021-01-09 17:57:05.840000,0
360,17,16,100,de_mirage,weapon_ak47,30,26,11,11,2021-01-09 17:57:06.100000,0
361,17,16,100,de_mirage,weapon_glock,20,20,11,11,2021-01-09 17:57:07.560000,0
362,17,16,100,de_mirage,weapon_ak47,30,26,12,11,2021-01-09 17:57:57.460000,0
363,17,16,100,de_mirage,weapon_glock,20,20,12,11,2021-01-09 17:57:57.490000,0
364,17,16,100,de_mirage,weapon_ak47,30,30,12,11,2021-01-09 17:58:06.980000,0
365,17,16,100,de_mirage,weapon_ak47,30,29,12,11,2021-01-09 17:58:36.330000,0
366,17,16,100,de_mirage,weapon_ak47,30,28,12,11,2021-01-09 17:58:36.390000,0
367,17,16,100,de_mirage,weapon_glock,20,20,12,11,2021-01-09 17:58:38.520000,0
368,17,16,100,de_mirage,weapon_ak47,30,27,12,11,2021-01-09 17:58:42.290000,0
369,17,16,100,de_mirage,weapon_ak47,30,25,12,11,2021-01-09 17:58:43.100000,0
370,17,16,100,de_mirage,weapon_ak47,30,24,12,11,2021-01-09 17:58:43.530000,0
371,17,17,100,de_mirage,weapon_glock,20,20,13,11,2021-01-09 17:59:47.150000,0
372,17,17,100,de_mirage,weapon_ak47,30,30,13,11,2021-01-09 17:59:49.530000,0
373,17,17,100,de_mirage,weapon_ak47,30,29,13,11,2021-01-09 18:01:00.610000,0
374,17,17,100,de_mirage,weapon_ak47,30,28,13,11,2021-01-09 18:01:01.040000,0
375,17,17,100,de_mirage,weapon_ak47,30,27,13,11,2021-01-09 18:01:01.100000,0
376,17,17,100,de_mirage,weapon_ak47,30,26,13,11,2021-01-09 18:01:01.170000,0
377,17,17,100,de_mirage,weapon_ak47,30,25,13,11,2021-01-09 18:01:01.290000,0
378,17,17,100,de_mirage,weapon_ak47,30,23,13,11,2021-01-09 18:01:01.540000,0
379,17,17,100,de_mirage,weapon_ak47,30,22,13,11,2021-01-09 18:01:01.580000,0
380,17,17,100,de_mirage,weapon_ak47,30,21,13,11,2021-01-09 18:01:01.760000,0
381,17,17,100,de_mirage,weapon_ak47,30,20,13,11,2021-01-09 18:01:01.890000,0
382,17,17,100,de_mirage,weapon_ak47,30,19,13,11,2021-01-09 18:01:01.950000,0
383,17,17,100,de_mirage,weapon_ak47,30,18,13,11,2021-01-09 18:01:02.020000,0
384,17,17,100,de_mirage,weapon_ak47,30,17,13,11,2021-01-09 18:01:02.080000,0
385,17,17,100,de_mirage,weapon_glock,20,20,13,11,2021-01-09 18:01:02.330000,0
386,17,17,100,de_mirage,weapon_ak47,30,30,13,11,2021-01-09 18:01:10.990000,0
387,17,17,100,de_mirage,weapon_ak47,30,29,13,11,2021-01-09 18:01:40.320000,0
388,17,17,50,de_mirage,weapon_ak47,30,28,13,11,2021-01-09 18:01:40.440000,0
389,17,17,50,de_mirage,weapon_ak47,30,27,13,11,2021-01-09 18:01:40.570000,0
390,17,17,50,de_mirage,weapon_ak47,30,26,13,11,2021-01-09 18:01:40.660000,0
391,17,17,28,de_mirage,weapon_ak47,30,25,13,11,2021-01-09 18:01:40.720000,0
392,17,18,100,de_mirage,weapon_glock,20,20,13,12,2021-01-09 18:01:51.370000,0
393,17,18,100,de_mirage,weapon_ak47,30,30,13,12,2021-01-09 18:01:54.280000,0
394,17,18,9,de_mirage,weapon_ak47,30,30,13,12,2021-01-09 18:02:30.350000,0
395,17,18,4,de_mirage,weapon_ak47,30,28,13,12,2021-01-09 18:02:30.660000,0
396,17,19,100,de_mirage,weapon_glock,20,20,13,13,2021-01-09 18:03:14.900000,0
397,17,19,100,de_mirage,weapon_deagle,7,7,13,13,2021-01-09 18:03:23.720000,0
398,17,19,99,de_mirage,weapon_deagle,7,7,13,13,2021-01-09 18:03:34.120000,0
399,17,19,97,de_mirage,weapon_deagle,7,7,13,13,2021-01-09 18:03:34.460000,0
400,17,19,97,de_mirage,weapon_deagle,7,6,13,13,2021-01-09 18:03:36.610000,0
401,17,19,90,de_mirage,weapon_deagle,7,5,13,13,2021-01-09 18:03:37.410000,0
402,17,19,90,de_mirage,weapon_deagle,7,7,13,13,2021-01-09 18:03:53.150000,0
403,17,19,90,de_mirage,weapon_deagle,7,6,13,13,2021-01-09 18:04:12.230000,0
404,17,19,68,de_mirage,weapon_deagle,7,6,13,13,2021-01-09 18:04:12.440000,0
405,17,19,68,de_mirage,weapon_deagle,7,5,13,13,2021-01-09 18:04:12.470000,0
406,17,19,46,de_mirage,weapon_deagle,7,4,13,13,2021-01-09 18:04:12.910000,0
407,18,19,46,de_mirage,weapon_deagle,7,4,13,13,2021-01-09 18:04:13.000000,0
408,18,19,28,de_mirage,weapon_deagle,7,3,13,13,2021-01-09 18:04:16.340000,0
409,18,20,100,de_mirage,weapon_glock,20,20,13,14,2021-01-09 18:04:22.000000,0
410,18,20,100,de_mirage,weapon_ak47,30,30,13,14,2021-01-09 18:04:23.870000,0
411,18,20,100,de_mirage,weapon_ak47,30,29,13,14,2021-01-09 18:05:19.950000,0
412,19,20,100,de_mirage,weapon_ak47,30,28,14,14,2021-01-09 18:05:20.090000,0
413,19,20,100,de_mirage,weapon_ak47,30,27,14,14,2021-01-09 18:05:20.160000,0
414,19,20,100,de_mirage,weapon_ak47,30,25,14,14,2021-01-09 18:05:20.310000,0
415,19,20,100,de_mirage,weapon_glock,20,20,14,14,2021-01-09 18:05:20.440000,0
416,19,20,100,de_mirage,weapon_ak47,30,30,14,14,2021-01-09 18:05:31.890000,0
417,19,20,100,de_mirage,weapon_ak47,30,29,14,14,2021-01-09 18:06:04.520000,0
418,19,20,100,de_mirage,weapon_ak47,30,28,14,14,2021-01-09 18:06:04.660000,0
419,19,20,100,de_mirage,weapon_ak47,30,27,14,14,2021-01-09 18:06:04.780000,0
420,19,20,87,de_mirage,weapon_ak47,30,26,14,14,2021-01-09 18:06:04.900000,0
421,19,20,87,de_mirage,weapon_ak47,30,24,14,14,2021-01-09 18:06:05.000000,0
422,20,20,87,de_mirage,weapon_ak47,30,23,14,14,2021-01-09 18:06:05.140000,0
423,20,20,87,de_mirage,weapon_ak47,30,22,14,14,2021-01-09 18:06:05.250000,0
424,20,20,87,de_mirage,weapon_ak47,30,21,14,14,2021-01-09 18:06:05.310000,0
425,20,20,43,de_mirage,weapon_ak47,30,20,14,14,2021-01-09 18:06:09.860000,0
426,20,20,43,de_mirage,weapon_ak47,30,19,14,14,2021-01-09 18:06:09.920000,0
427,21,20,43,de_mirage,weapon_ak47,30,18,14,14,2021-01-09 18:06:10.010000,0
428,21,20,43,de_mirage,weapon_ak47,30,17,14,14,2021-01-09 18:06:10.110000,0
429,21,20,43,de_mirage,weapon_ak47,30,16,14,14,2021-01-09 18:06:10.230000,0
430,21,20,43,de_mirage,weapon_ak47,30,15,14,14,2021-01-09 18:06:10.360000,0
431,21,20,43,de_mirage,weapon_glock,20,20,14,14,2021-01-09 18:06:12.170000,0
432,21,20,43,de_mirage,weapon_ak47,30,14,14,14,2021-01-09 18:06:53.650000,0
433,21,20,43,de_mirage,weapon_ak47,30,13,14,14,2021-01-09 18:06:53.770000,0
434,21,21,100,de_mirage,weapon_glock,20,20,14,15,2021-01-09 18:07:27.780000,0
435,21,21,100,de_mirage,weapon_ak47,30,30,14,15,2021-01-09 18:07:33.670000,0
436,21,21,100,de_mirage,weapon_ak47,30,29,14,15,2021-01-09 18:08:08.740000,0
437,21,21,100,de_mirage,weapon_ak47,30,28,14,15,2021-01-09 18:08:09.050000,0
438,21,21,100,de_mirage,weapon_ak47,30,27,14,15,2021-01-09 18:08:09.180000,0
439,21,21,100,de_mirage,weapon_ak47,30,26,14,15,2021-01-09 18:08:09.300000,0
440,21,21,100,de_mirage,weapon_ak47,30,25,14,15,2021-01-09 18:08:09.430000,0
441,21,21,100,de_mirage,weapon_glock,20,20,14,15,2021-01-09 18:08:10.920000,0
442,21,21,100,de_mirage,weapon_ak47,30,24,14,15,2021-01-09 18:08:22.390000,0
443,21,21,100,de_mirage,weapon_ak47,30,23,14,15,2021-01-09 18:08:22.490000,0
444,21,21,100,de_mirage,weapon_ak47,30,22,14,15,2021-01-09 18:08:22.610000,0
445,21,21,100,de_mirage,weapon_ak47,30,21,14,15,2021-01-09 18:08:22.710000,0
446,21,21,100,de_mirage,weapon_ak47,30,20,14,15,2021-01-09 18:08:22.740000,0
447,21,21,100,de_mirage,weapon_ak47,30,19,14,15,2021-01-09 18:08:22.860000,0
448,21,21,100,de_mirage,weapon_glock,20,20,14,15,2021-01-09 18:08:24.340000,0
449,21,21,100,de_mirage,weapon_ak47,30,18,14,15,2021-01-09 18:08:40.580000,0
450,21,21,100,de_mirage,weapon_ak47,30,17,14,15,2021-01-09 18:08:40.730000,0
451,21,21,100,de_mirage,weapon_ak47,30,16,14,15,2021-01-09 18:08:40.860000,0
452,21,21,100,de_mirage,weapon_ak47,30,14,14,15,2021-01-09 18:08:40.980000,0
453,21,21,100,de_mirage,weapon_ak47,30,13,14,15,2021-01-09 18:08:41.110000,0
454,21,21,88,de_mirage,weapon_ak47,30,12,14,15,2021-01-09 18:08:41.230000,0
455,21,21,64,de_mirage,weapon_ak47,30,12,14,15,2021-01-09 18:08:41.300000,0
456,21,21,64,de_mirage,weapon_ak47,30,10,14,15,2021-01-09 18:08:41.670000,0
457,21,21,64,de_mirage,weapon_ak47,30,9,14,15,2021-01-09 18:08:41.790000,0
458,21,21,64,de_mirage,weapon_ak47,30,8,14,15,2021-01-09 18:08:41.880000,0
459,21,21,64,de_mirage,weapon_ak47,30,7,14,15,2021-01-09 18:08:41.910000,0
460,21,21,64,de_mirage,weapon_glock,20,20,14,15,2021-01-09 18:08:42.160000,0
461,21,21,64,de_mirage,weapon_ak47,30,7,15,15,2021-01-09 18:08:48.610000,0
462,21,21,64,de_mirage,weapon_glock,20,20,15,15,2021-01-09 18:08:48.670000,0
463,21,21,100,de_mirage,weapon_glock,20,20,15,15,2021-01-09 18:09:03.080000,0
464,21,21,100,de_mirage,weapon_ak47,30,30,15,15,2021-01-09 18:09:05.000000,0
465,21,21,100,de_mirage,weapon_ak47,30,29,15,15,2021-01-09 18:09:28.620000,0
466,21,21,100,de_mirage,weapon_ak47,30,28,15,15,2021-01-09 18:09:28.740000,0
467,21,21,100,de_mirage,weapon_ak47,30,27,15,15,2021-01-09 18:09:28.830000,0
468,21,21,100,de_mirage,weapon_ak47,30,26,15,15,2021-01-09 18:09:28.920000,0
469,21,21,100,de_mirage,weapon_ak47,30,25,15,15,2021-01-09 18:09:29.050000,0
470,21,21,100,de_mirage,weapon_ak47,30,24,15,15,2021-01-09 18:09:29.170000,0
471,21,21,100,de_mirage,weapon_ak47,30,22,15,15,2021-01-09 18:09:29.260000,0
472,22,21,100,de_mirage,weapon_ak47,30,21,15,15,2021-01-09 18:09:29.480000,0
473,22,21,100,de_mirage,weapon_ak47,30,19,15,15,2021-01-09 18:09:29.540000,0
474,22,21,100,de_mirage,weapon_ak47,30,18,15,15,2021-01-09 18:09:29.730000,0
475,22,21,100,de_mirage,weapon_ak47,30,17,15,15,2021-01-09 18:09:29.790000,0
476,22,21,100,de_mirage,weapon_ak47,30,30,15,15,2021-01-09 18:09:31.730000,0
477,22,21,100,de_mirage,weapon_glock,20,20,15,15,2021-01-09 18:09:42.540000,0
478,22,21,100,de_mirage,weapon_ak47,30,29,15,15,2021-01-09 18:09:46.420000,0
479,22,21,100,de_mirage,weapon_ak47,30,28,15,15,2021-01-09 18:09:46.790000,0
480,22,21,100,de_mirage,weapon_ak47,30,26,15,15,2021-01-09 18:09:46.920000,0
481,22,21,100,de_mirage,weapon_ak47,30,25,15,15,2021-01-09 18:09:47.050000,0
482,22,21,100,de_mirage,weapon_ak47,30,24,15,15,2021-01-09 18:09:47.110000,0
483,22,21,100,de_mirage,weapon_ak47,30,23,15,15,2021-01-09 18:09:47.170000,0
484,22,21,100,de_mirage,weapon_ak47,30,22,15,15,2021-01-09 18:09:47.290000,0
485,22,21,100,de_mirage,weapon_glock,20,20,15,15,2021-01-09 18:09:48.070000,0
486,22,21,100,de_mirage,weapon_ak47,30,30,15,15,2021-01-09 18:09:52.430000,0
487,22,21,100,de_mirage,weapon_ak47,30,29,15,15,2021-01-09 18:10:06.330000,0
488,22,21,100,de_mirage,weapon_ak47,30,28,15,15,2021-01-09 18:10:07.180000,0
489,22,21,100,de_mirage,weapon_glock,20,20,15,15,2021-01-09 18:10:07.610000,0
490,22,21,100,de_mirage,weapon_glock,20,20,16,15,2021-01-09 18:10:14.910000,0
491,22,21,100,de_mirage,weapon_ak47,30,28,16,15,2021-01-09 18:10:18.350000,0
492,22,21,100,de_mirage,weapon_ak47,30,30,16,15,2021-01-09 18:10:37.940000,0
493,22,21,100,de_mirage,weapon_ak47,30,29,16,15,2021-01-09 18:11:12.030000,0
494,22,21,16,de_mirage,weapon_ak47,30,29,16,15,2021-01-09 18:11:12.090000,0
495,22,21,16,de_mirage,weapon_ak47,30,28,16,15,2021-01-09 18:11:12.430000,0
496,22,22,100,de_mirage,weapon_glock,20,20,16,16,2021-01-09 18:12:00.450000,0
497,22,22,100,de_mirage,weapon_ak47,30,30,16,16,2021-01-09 18:12:03.640000,0
498,22,22,100,de_mirage,weapon_ak47,30,29,16,16,2021-01-09 18:12:37.840000,0
499,22,22,100,de_mirage,weapon_ak47,30,28,16,16,2021-01-09 18:12:37.900000,0
500,22,22,100,de_mirage,weapon_ak47,30,27,16,16,2021-01-09 18:12:38.240000,0
501,22,22,100,de_mirage,weapon_ak47,30,26,16,16,2021-01-09 18:12:38.370000,0
502,22,22,100,de_mirage,weapon_ak47,30,25,16,16,2021-01-09 18:12:38.490000,0
503,22,22,100,de_mirage,weapon_ak47,30,24,16,16,2021-01-09 18:12:38.610000,0
504,22,22,100,de_mirage,weapon_ak47,30,23,16,16,2021-01-09 18:12:39.460000,0
505,22,22,100,de_mirage,weapon_ak47,30,22,16,16,2021-01-09 18:12:39.780000,0
506,22,22,100,de_mirage,weapon_ak47,30,21,16,16,2021-01-09 18:12:40.120000,0
507,22,22,97,de_mirage,weapon_ak47,30,21,16,16,2021-01-09 18:12:40.980000,0
508,22,22,97,de_mirage,weapon_ak47,30,20,16,16,2021-01-09 18:12:41.660000,0
509,22,22,97,de_mirage,weapon_ak47,30,19,16,16,2021-01-09 18:12:41.960000,0
510,22,22,97,de_mirage,weapon_glock,20,20,16,16,2021-01-09 18:12:42.210000,0
511,22,22,73,de_mirage,weapon_ak47,30,19,16,16,2021-01-09 18:13:29.010000,0
512,22,22,49,de_mirage,weapon_glock,20,20,16,16,2021-01-09 18:13:29.070000,0
513,22,23,100,de_mirage,weapon_usp_silencer,12,12,17,16,2021-01-09 18:13:50.390000,0
514,22,23,100,de_mirage,weapon_usp_silencer,12,12,16,17,2021-01-09 18:13:50.920000,0
515,22,23,100,de_mirage,weapon_awp,10,10,16,17,2021-01-09 18:14:01.600000,0
516,22,23,100,de_mirage,weapon_aug,30,30,16,17,2021-01-09 18:14:22.680000,0
517,22,23,100,de_mirage,weapon_aug,30,29,16,17,2021-01-09 18:14:37.920000,0
518,22,23,100,de_mirage,weapon_aug,30,28,16,17,2021-01-09 18:14:38.050000,0
519,22,23,100,de_mirage,weapon_aug,30,27,16,17,2021-01-09 18:14:38.180000,0
520,22,23,100,de_mirage,weapon_aug,30,26,16,17,2021-01-09 18:14:52.490000,0
521,22,23,100,de_mirage,weapon_aug,30,25,16,17,2021-01-09 18:14:52.620000,0
522,22,23,100,de_mirage,weapon_aug,30,24,16,17,2021-01-09 18:14:56.250000,0
523,22,23,73,de_mirage,weapon_aug,30,24,16,17,2021-01-09 18:14:56.340000,0
524,22,24,100,de_mirage,weapon_usp_silencer,12,12,17,17,2021-01-09 18:15:12.910000,0
525,22,24,100,de_mirage,weapon_m4a1,30,30,17,17,2021-01-09 18:15:16.180000,0
526,22,24,100,de_mirage,weapon_usp_silencer,12,11,17,17,2021-01-09 18:15:26.520000,0
527,22,24,100,de_mirage,weapon_usp_silencer,12,10,17,17,2021-01-09 18:15:27.260000,0
528,22,24,100,de_mirage,weapon_usp_silencer,12,12,17,17,2021-01-09 18:15:28.510000,0
529,22,24,100,de_mirage,weapon_m4a1,30,30,17,17,2021-01-09 18:15:34.900000,0
530,22,25,100,de_mirage,weapon_usp_silencer,12,12,18,17,2021-01-09 18:16:46.770000,0
531,22,25,100,de_mirage,weapon_usp_silencer,12,11,18,17,2021-01-09 18:17:00.140000,0
532,22,25,100,de_mirage,weapon_usp_silencer,12,10,18,17,2021-01-09 18:17:01.970000,0
533,22,25,100,de_mirage,weapon_usp_silencer,12,12,18,17,2021-01-09 18:17:03.360000,0
534,22,25,100,de_mirage,weapon_m4a1_silencer,25,25,18,17,2021-01-09 18:17:14.740000,0
535,22,25,100,de_mirage,weapon_m4a1_silencer,25,23,18,17,2021-01-09 18:17:16.760000,0
536,22,25,100,de_mirage,weapon_m4a1_silencer,25,22,18,17,2021-01-09 18:17:16.910000,0
537,0,0,100,de_inferno,weapon_usp_silencer,12,12,0,0,2021-01-09 18:24:17.120000,0
538,0,0,100,de_inferno,weapon_glock,20,20,0,0,2021-01-09 18:24:44.460000,0
539,0,0,100,de_inferno,weapon_glock,20,19,0,0,2021-01-09 18:25:33.050000,0
540,1,0,100,de_inferno,weapon_glock,20,19,0,0,2021-01-09 18:25:33.090000,0
541,1,0,100,de_inferno,weapon_glock,20,20,0,0,2021-01-09 18:25:34.240000,0
542,1,0,100,de_inferno,weapon_galilar,35,35,0,0,2021-01-09 18:25:37.230000,0
543,1,0,100,de_inferno,weapon_galilar,35,34,0,0,2021-01-09 18:25:41.740000,0
544,2,0,100,de_inferno,weapon_galilar,35,34,0,0,2021-01-09 18:25:41.870000,0
545,2,0,100,de_inferno,weapon_awp,10,10,0,0,2021-01-09 18:25:46.100000,0
546,2,0,100,de_inferno,weapon_awp,10,9,0,0,2021-01-09 18:25:55.590000,0
547,3,0,100,de_inferno,weapon_awp,10,9,0,0,2021-01-09 18:25:55.860000,0
548,3,0,100,de_inferno,weapon_galilar,35,35,0,0,2021-01-09 18:25:59.830000,0
549,3,0,100,de_inferno,weapon_galilar,35,34,0,0,2021-01-09 18:26:04.750000,0
550,4,0,100,de_inferno,weapon_galilar,35,34,0,0,2021-01-09 18:26:04.810000,0
551,4,0,100,de_inferno,weapon_galilar,35,35,0,0,2021-01-09 18:26:06.250000,0
552,4,0,100,de_inferno,weapon_glock,20,20,0,0,2021-01-09 18:26:06.950000,0
553,4,0,100,de_inferno,weapon_glock,20,19,0,0,2021-01-09 18:26:11.900000,0
554,4,0,100,de_inferno,weapon_glock,20,18,0,0,2021-01-09 18:26:13.050000,0
555,4,0,86,de_inferno,weapon_glock,20,17,0,0,2021-01-09 18:26:13.370000,0
556,4,0,86,de_inferno,weapon_glock,20,16,0,0,2021-01-09 18:26:13.750000,0
557,4,0,86,de_inferno,weapon_glock,20,15,0,0,2021-01-09 18:26:14.000000,0
558,4,0,72,de_inferno,weapon_glock,20,15,0,0,2021-01-09 18:26:15.960000,0
559,4,0,72,de_inferno,weapon_glock,20,14,0,0,2021-01-09 18:26:16.140000,0
560,4,0,72,de_inferno,weapon_glock,20,13,0,0,2021-01-09 18:26:16.400000,0
561,4,0,72,de_inferno,weapon_glock,20,12,0,0,2021-01-09 18:26:18.160000,0
562,4,0,61,de_inferno,weapon_glock,20,11,0,0,2021-01-09 18:26:19.810000,0
563,4,0,61,de_inferno,weapon_glock,20,10,0,0,2021-01-09 18:26:20.270000,0
564,4,0,61,de_inferno,weapon_glock,20,9,0,0,2021-01-09 18:26:21.300000,0
565,4,0,49,de_inferno,weapon_glock,20,9,0,0,2021-01-09 18:26:21.420000,0
